POWO_ID,threat_prediction,full_name,GBIF_SuggestedKey,kin,phy,ord,fam,GBIF_SuggestedGen,GBIF_SuggestedSpe,GBIF_Suggestedauth,GBIF_SuggestedNameStatus,GBIF_AcceptedKey,Warning,TDWGCount,EcoregionCount,EOO,AOO,RecordCount,norm_forest_loss,norm_hfoot
15304-2,Threat,Anthurium glaucophyllum Sodiro,2872902,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium glaucophyllum,Sodiro,ACCEPTED,2872902,;,1,1,0,1,1,8218,6.891458637
15309-2,NonThreat,Anthurium gracilipedunculatum K.Krause,2873247,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium gracilipedunculatum,K.Krause,ACCEPTED,2873247,;,1,3,93216.26707,7,10,28652,3.8060849
15313-2,NonThreat,Anthurium grex-avium Madison,2873317,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium grex-avium,Madison,ACCEPTED,2873317,;,2,1,22171.7953,12,17,25359.97684,4.303154578
15315-2,Threat,Anthurium gualeanum Engl.,2872487,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium gualeanum,Engl.,ACCEPTED,2872487,;,1,3,28532.48246,19,25,8218,6.891458637
15317-2,NonThreat,Anthurium guanacense Engl.,2873618,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium guanacense,Engl.,ACCEPTED,2873618,;,1,3,26164.16442,3,4,39871,5.262683972
15319-2,NonThreat,Anthurium guayaquilense Engl.,2873107,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium guayaquilense,Engl.,ACCEPTED,2873107,;,2,7,114635.2133,28,58,34199.32306,5.554532571
15320-2,NonThreat,Anthurium hacumense Engl.,2872403,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium hacumense,Engl.,ACCEPTED,2872403,;,3,10,277523.4375,81,232,36218.64975,5.677497323
15321-2,NonThreat,Anthurium halmoorei Croat,2873655,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium halmoorei,Croat,ACCEPTED,2873655,;,1,5,38401.14883,30,43,6467,7.637373724
15331-2,Threat,Anthurium hastifolium Sodiro,2873398,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium hastifolium,Sodiro,ACCEPTED,2873398,;,1,1,0,2,3,8218,6.891458637
15334-2,NonThreat,Anthurium herthae K.Krause,2872266,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium herthae,K.Krause,ACCEPTED,2872266,;,1,3,71151.77935,28,40,8218,6.891458637
15338-2,Threat,Anthurium hieronymi Engl.,2873028,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium hieronymi,Engl.,ACCEPTED,2873028,;,1,1,0,1,1,8218,6.891458637
15339-2,Threat,Anthurium hoehnei K.Krause,2872859,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium hoehnei,K.Krause,ACCEPTED,2872859,;,1,1,2092.794267,6,8,58771,11.06857841
15343-2,NonThreat,Anthurium huallagense Engl.,2873316,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium huallagense,Engl.,ACCEPTED,2873316,;,1,3,22494.09869,8,8,28652,3.8060849
15345-2,NonThreat,Anthurium huanucense Engl.,2873175,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium huanucense,Engl.,ACCEPTED,2873175,;,1,4,78942.98277,8,9,28652,3.8060849
15347-2,NonThreat,Anthurium huixtlense Matuda,2872354,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium huixtlense,Matuda,ACCEPTED,2872354,;,7,12,291500.861,115,209,13075.76811,7.982331757
15353-2,Threat,Anthurium idmense K.Krause,2872754,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium idmense,K.Krause,ACCEPTED,2872754,;,1,2,0,2,2,28652,3.8060849
15356-2,NonThreat,Anthurium incomptum Madison,2873140,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium incomptum,Madison,ACCEPTED,2873140,;,3,8,450608.2133,53,89,32643.06938,5.661649286
15358-2,NonThreat,Anthurium incurvatum Engl.,2872535,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium incurvatum,Engl.,ACCEPTED,2872535,;,3,10,1085797.89,31,40,31521.7584,4.710597283
15360-2,Threat,Anthurium incurvum Engl.,2873019,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium incurvum,Engl.,ACCEPTED,2873019,;,1,1,0,1,1,39871,5.262683972
15361-2,Threat,Anthurium infectorium R.E.Schult.,2873306,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium infectorium,R.E.Schult.,ACCEPTED,2873306,;,1,1,0,2,2,39871,5.262683972
15364-2,NonThreat,Anthurium interruptum Sodiro,2872843,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium interruptum,Sodiro,ACCEPTED,2872843,;,9,22,2438990.297,170,411,34594.23943,4.926444986
15365-2,Threat,Anthurium inzanum Engl.,2872834,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium inzanum,Engl.,ACCEPTED,2872834,;,1,2,0,2,3,39871,5.262683972
15369-2,NonThreat,Anthurium jenmanii Engl.,2872699,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium jenmanii,Engl.,ACCEPTED,2872699,;,6,10,735478.822,57,96,191190.7093,2.19957829
15373-2,NonThreat,Anthurium julianii G.S.Bunting,2872579,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium julianii,G.S.Bunting,ACCEPTED,2872579,;,1,3,15090.58179,18,26,22191,4.555955001
15374-2,Threat,Anthurium julospadix Sodiro,2872568,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium julospadix,Sodiro,ACCEPTED,2872568,;,1,1,0,1,1,8218,6.891458637
15375-2,Threat,Anthurium karstenianum Engl.,2872453,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium karstenianum,Engl.,ACCEPTED,2872453,;,1,1,0,1,1,39871,5.262683972
15379-2,Threat,Anthurium lacerdae Reitz,2873383,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lacerdae,Reitz,ACCEPTED,2873383,;,1,1,0,1,1,31541,10.32048351
15380-2,Threat,Anthurium laciniosum Sodiro,2873243,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium laciniosum,Sodiro,ACCEPTED,2873243,;,2,3,27058.81526,21,45,34199.32306,5.554532571
15381-2,NonThreat,Anthurium lancea Sodiro,2872827,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lancea,Sodiro,ACCEPTED,2872827,;,2,4,115747.677,61,147,34199.32306,5.554532571
15383-2,Threat,Anthurium lancetillense Croat,2872781,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lancetillense,Croat,ACCEPTED,2872781,;,1,2,764.753889,3,7,10313,7.482589614
15384-2,NonThreat,Anthurium lanjouwii A.M.E.Jonker & Jonker,2873664,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lanjouwii,Jonker,ACCEPTED,2873664,;,2,2,0,2,2,1245.764218,0.963835124
15386-2,Threat,Anthurium latemarginatum Sodiro,2873216,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium latemarginatum,Sodiro,ACCEPTED,2873216,;,1,1,0,1,2,8218,6.891458637
15390-2,NonThreat,Anthurium latissimum Engl.,2872680,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium latissimum,Engl.,ACCEPTED,2872680,;,1,3,77490.45702,13,24,28652,3.8060849
15392-2,NonThreat,Anthurium lehmannii Engl.,2873321,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lehmannii,Engl.,ACCEPTED,2873321,;,1,2,55272.0049,6,7,39871,5.262683972
15394-2,NonThreat,Anthurium lentii Croat & R.A.Baker,2872833,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lentii,Croat & R.A.Baker,ACCEPTED,2872833,;,3,6,82568.19504,34,93,36218.64975,5.677497323
15395-2,Threat,Anthurium leonianum Sodiro,2872347,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium leonianum,Sodiro,ACCEPTED,2872347,;,1,2,7015.311568,5,7,8218,6.891458637
15401-2,Threat,Anthurium lezamae Matuda,2872735,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lezamae,Matuda,ACCEPTED,2872735,;,2,3,5768.371107,5,5,13856.91064,7.451566894
15404-2,NonThreat,Anthurium lilacinum G.S.Bunting,2872838,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lilacinum,G.S.Bunting,ACCEPTED,2872838,;,1,3,21460.69507,13,17,22191,4.555955001
15405-2,NonThreat,Anthurium lindmanianum Engl.,2872275,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lindmanianum,Engl.,ACCEPTED,2872275,;,2,8,2923631.059,52,86,224127.4815,2.825384689
15407-2,Threat,Anthurium lineolatum Sodiro,2873335,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lineolatum,Sodiro,ACCEPTED,2873335,;,1,2,820.880802,10,28,8218,6.891458637
15408-2,NonThreat,Anthurium lingua Sodiro,2873219,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lingua,Sodiro,ACCEPTED,2873219,;,2,4,249942.6527,68,108,34199.32306,5.554532571
15409-2,Threat,Anthurium linguifolium Engl.,2873027,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium linguifolium,hort. ex Engl.,ACCEPTED,2873027,;,1,2,16158.35589,5,7,8218,6.891458637
15414-2,NonThreat,Anthurium lloense Sodiro,2873478,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lloense,Sodiro,ACCEPTED,2873478,;,2,4,189396.7819,24,26,34199.32306,5.554532571
15415-2,NonThreat,Anthurium loefgrenii Engl.,2873310,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium loefgrenii,Engl.,ACCEPTED,2873310,;,2,6,156440.8416,38,85,48443.65295,10.78485327
15416-2,NonThreat,Anthurium longegeniculatum Engl.,3604807,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium longegeniculatum,Engl.,ACCEPTED,3604807,;,3,10,418624.5682,101,187,29434.10165,5.158270479
15417-2,NonThreat,Anthurium longicaudatum Engl.,2873222,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium longicaudatum,Engl.,ACCEPTED,2873222,;,2,4,79059.18805,44,120,34199.32306,5.554532571
15418-2,Threat,Anthurium longicuspidatum Engl.,2873076,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium longicuspidatum,Engl.,ACCEPTED,2873076,;,1,1,4887.174889,6,17,58771,11.06857841
15421-2,Threat,Anthurium longipeltatum Matuda,2872231,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium longipeltatum,Matuda,ACCEPTED,2872231,;,2,3,1821.259607,5,15,6159.779276,8.193216195
15425-2,NonThreat,Anthurium longispadiceum K.Krause,2872933,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium longispadiceum,K.Krause,ACCEPTED,2872933,;,3,3,94570.5004,32,68,31521.7584,4.710597283
15427-2,NonThreat,Anthurium longissimum Pittier,2872426,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium longissimum,Pittier,ACCEPTED,2872426,;,2,5,98587.41615,17,20,32004.95746,4.948251837
15428-2,Threat,Anthurium longistamineum Engl.,2873334,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium longistamineum,Engl.,ACCEPTED,2873334,;,1,1,0,1,3,39871,5.262683972
15430-2,NonThreat,Anthurium louisii Croat & R.A.Baker,2873029,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium louisii,Croat & R.A.Baker,ACCEPTED,2873029,;,1,2,2274.773289,9,60,2377,12.02355581
15431-2,NonThreat,Anthurium lucens Standl.,2872523,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lucens,Standl.,ACCEPTED,2872523,;,5,12,244946.6486,84,154,13271.71214,7.558402408
15436-2,NonThreat,Anthurium lutescens Engl.,2872957,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lutescens,Engl.,ACCEPTED,2872957,;,2,4,113013.971,6,6,38779.64125,3.897417763
15437-2,NonThreat,Anthurium luteynii Croat,2872805,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium luteynii,Croat,ACCEPTED,2872805,;,1,5,43096.66837,12,29,3754,7.65007974
15438-2,NonThreat,Anthurium macarenense R.E.Schult. & Idrobo,2872616,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium macarenense,R.E.Schult. & Idrobo,ACCEPTED,2872616,;,1,5,91587.4674,19,26,39871,5.262683972
15439-2,Threat,Anthurium macbridei K.Krause,2872432,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium macbridei,K.Krause,ACCEPTED,2872432,;,1,1,0,1,2,28652,3.8060849
15441-2,Threat,Anthurium machetioides Matuda,2873569,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium machetioides,Matuda,ACCEPTED,2873569,;,1,1,0,2,2,6467,7.637373724
15443-2,Threat,Anthurium macrolonchium Sodiro,2872727,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium macrolonchium,Sodiro,ACCEPTED,2872727,;,1,2,0,2,2,8218,6.891458637
15445-2,Threat,Anthurium macrourum Sodiro,2873462,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium macrourum,Sodiro,ACCEPTED,2873462,;,1,1,0,2,3,8218,6.891458637
15446-2,NonThreat,Anthurium maculosum Sodiro,2873293,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium maculosum,Sodiro,ACCEPTED,2873293,;,1,2,24019.47627,12,17,8218,6.891458637
15447-2,NonThreat,Anthurium maguirei A.D.Hawkes,2872439,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium maguirei,A.D.Hawkes,ACCEPTED,2872439,;,2,2,8858.970142,5,11,1679.959441,1.259823674
15449-2,Threat,Anthurium mancuniense C.D.Adams,2873023,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium mancuniense,C.D.Adams,ACCEPTED,2873023,;,1,2,390.2992872,4,6,528,15.09236002
15452-2,Threat,Anthurium marense K.Krause,2873663,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium marense,K.Krause,ACCEPTED,2873663,;,2,3,28932.52501,15,25,48443.65295,10.78485327
15453-2,Threat,Anthurium margaricarpum Sodiro,2873457,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium margaricarpum,Sodiro,ACCEPTED,2873457,;,2,3,36578.93772,13,59,34199.32306,5.554532571
15455-2,NonThreat,Anthurium marginellum Sodiro,2873198,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium marginellum,Sodiro,ACCEPTED,2873198,;,1,3,31428.07929,19,57,8218,6.891458637
15456-2,Threat,Anthurium marmoratum Sodiro,2872424,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium marmoratum,Sodiro,ACCEPTED,2872424,;,2,3,40029.83644,11,15,34199.32306,5.554532571
15458-2,Threat,Anthurium masfense Sodiro,2873142,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium masfense,Sodiro,ACCEPTED,2873142,;,1,2,115.5286228,2,4,8218,6.891458637
15460-2,NonThreat,Anthurium membranaceum Sodiro,2873099,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium membranaceum,Sodiro,ACCEPTED,2873099,;,2,3,22289.66982,35,205,34199.32306,5.554532571
15463-2,NonThreat,Anthurium michelii Guillaumin,2872841,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium michelii,Guillaumin,ACCEPTED,2872841,;,5,16,1872191.128,177,353,30251.11543,4.922208204
15469-2,NonThreat,Anthurium mindense Sodiro,2872716,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium mindense,Sodiro,ACCEPTED,2872716,;,2,8,266806.3855,142,447,34199.32306,5.554532571
15470-2,Threat,Anthurium miniatum Sodiro,2872698,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium miniatum,Sodiro,ACCEPTED,2872698,;,1,1,0,2,2,8218,6.891458637
15474-2,Threat,Anthurium monteverdense Croat & R.A.Baker,2872614,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium monteverdense,Croat & R.A.Baker,ACCEPTED,2872614,;,1,2,299.317831,5,21,2377,12.02355581
15475-2,NonThreat,Anthurium monticola Engl.,2872594,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium monticola,Engl.,ACCEPTED,2872594,;,4,9,404209.9562,54,150,31618.96367,5.876915586
15476-2,NonThreat,Anthurium monzonense Engl.,2872578,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium monzonense,Engl.,ACCEPTED,2872578,;,1,3,89865.70882,9,9,28652,3.8060849
15479-2,Threat,Anthurium mourae Engl.,2872504,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium mourae,Engl.,ACCEPTED,2872504,;,1,2,264.3040122,2,5,58771,11.06857841
15480-2,NonThreat,Anthurium multinervium Engl.,2872477,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium multinervium,Engl.,ACCEPTED,2872477,;,2,8,291568.7294,24,36,34199.32306,5.554532571
15481-2,Threat,Anthurium multisulcatum Engl.,2872468,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium multisulcatum,Engl.,ACCEPTED,2872468,;,1,2,1480.547543,3,6,39871,5.262683972
15483-2,Threat,Anthurium myosurus Sodiro,2872429,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium myosurus,Sodiro,ACCEPTED,2872429,;,1,1,0,1,1,8218,6.891458637
15484-2,Threat,Anthurium nakamurae Matuda,2872411,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium nakamurae,Matuda,ACCEPTED,2872411,;,1,2,503.1442549,7,30,24139,7.193041111
15488-2,Threat,Anthurium napaeum Engl.,2872344,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium napaeum,Engl.,ACCEPTED,2872344,;,1,6,80417.56189,28,37,8218,6.891458637
15489-2,Threat,Anthurium navasii Sodiro,2872322,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium navasii,Sodiro,ACCEPTED,2872322,;,1,2,0,2,2,8218,6.891458637
15491-2,Threat,Anthurium nelsonii Croat,2872278,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium nelsonii,Croat,ACCEPTED,2872278,;,1,3,146.8767913,3,4,6467,7.637373724
15492-2,Threat,Anthurium nemorale Sodiro,2873161,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium nemorale,Sodiro,ACCEPTED,2873161,;,1,3,6551.204793,4,4,8218,6.891458637
15495-2,Threat,Anthurium nicolasianum Engl.,2873652,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium nicolasianum,Engl.,ACCEPTED,2873652,;,1,2,0,2,2,8218,6.891458637
15496-2,NonThreat,Anthurium nigrescens Engl.,2873625,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium nigrescens,Engl.,ACCEPTED,2873625,;,4,17,1441114.368,227,459,29152.45612,4.671329917
15497-2,Threat,Anthurium nitens Sodiro,2873255,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium nitens,Sodiro,ACCEPTED,2873255,;,1,2,0,2,2,8218,6.891458637
15498-2,Threat,Anthurium nitidulum Engl.,2873145,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium nitidulum,Engl.,ACCEPTED,2873145,;,1,1,0,1,1,58771,11.06857841
15500-2,Threat,Anthurium nizandense Matuda,2872529,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium nizandense,Matuda,ACCEPTED,2872529,;,1,3,12885.62148,6,13,6467,7.637373724
15502-2,NonThreat,Anthurium nubicola G.S.Bunting,2872247,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium nubicola,G.S.Bunting,ACCEPTED,2872247,;,1,1,571.6171483,3,6,22191,4.555955001
15514-2,NonThreat,Anthurium obtusatum Engl.,2872389,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium obtusatum,Engl.,ACCEPTED,2872389,;,1,3,8067.826868,12,27,39871,5.262683972
15515-2,Threat,Anthurium occidentale Sodiro,2872897,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium occidentale,Sodiro,ACCEPTED,2872897,;,1,1,0,1,1,8218,6.891458637
15518-2,Threat,Anthurium ocotepecense Matuda,2872254,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium ocotepecense,Matuda,ACCEPTED,2872254,;,2,2,4001.362285,4,6,13856.91064,7.451566894
15526-2,Threat,Anthurium oreodoxa Sodiro,8276324,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium oreodoxa,Sodiro,ACCEPTED,8276324,;,1,2,0,2,2,8218,6.891458637
15529-2,NonThreat,Anthurium oreophilum Sodiro,2872938,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium oreophilum,Sodiro,ACCEPTED,2872938,;,2,4,36893.40285,17,24,34199.32306,5.554532571
15530-2,Threat,Anthurium organense Engl.,2872783,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium organense,Engl.,ACCEPTED,2872783,;,1,3,32644.19953,8,18,58771,11.06857841
15531-2,Threat,Anthurium orientale Sodiro,2872625,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium orientale,Sodiro,ACCEPTED,2872625,;,1,1,0,1,1,8218,6.891458637
15535-2,NonThreat,Anthurium ottonis K.Krause,2873241,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium ottonis,K.Krause,ACCEPTED,2873241,;,2,5,128338.8134,23,37,38779.64125,3.897417763
15537-2,NonThreat,Anthurium ovatifolium Engl.,2872860,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium ovatifolium,Engl.,ACCEPTED,2872860,;,3,9,327571.3409,115,332,31521.7584,4.710597283
15539-2,Threat,Anthurium oxyphyllum Sodiro,2873662,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium oxyphyllum,Sodiro,ACCEPTED,2873662,;,1,2,21734.72686,7,19,8218,6.891458637
15542-2,Threat,Anthurium pachyspathum K.Krause,2872591,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pachyspathum,K.Krause,ACCEPTED,2872591,;,1,1,0,1,1,8218,6.891458637
15543-2,Threat,Anthurium pallatangense Engl.,2873043,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pallatangense,Engl.,ACCEPTED,2873043,;,1,2,22429.00729,13,28,8218,6.891458637
15544-2,NonThreat,Anthurium pallidiflorum Engl.,2873206,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pallidiflorum,Engl.,ACCEPTED,2873206,;,1,5,53102.36234,30,55,8218,6.891458637
15545-2,NonThreat,Anthurium paludosum Engl.,2872486,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium paludosum,Engl.,ACCEPTED,2872486,;,3,8,277869.8332,46,100,36218.64975,5.677497323
15552-2,NonThreat,Anthurium paraguayense Engl.,2873374,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium paraguayense,Engl.,ACCEPTED,2873374,;,5,15,1265209.461,125,209,73312.87034,5.352920148
15554-2,NonThreat,Anthurium parasiticum (Vell.) Stellfeld,2872660,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium parasiticum,Stellfeld (Vell.),ACCEPTED,2872660,;,1,7,287733.0291,41,103,58771,11.06857841
15555-2,Threat,Anthurium pariense G.S.Bunting,2872482,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pariense,G.S.Bunting,ACCEPTED,2872482,;,1,1,0,2,2,22191,4.555955001
15557-2,Threat,Anthurium pastasanum Diels,2873061,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pastasanum,Diels,ACCEPTED,2873061,;,1,1,0,1,1,8218,6.891458637
15560-2,Threat,Anthurium paucinerve Sodiro,2872251,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium paucinerve,Sodiro,ACCEPTED,2872251,;,1,1,0,1,1,8218,6.891458637
15562-2,Threat,Anthurium pedunculare Sodiro,2872915,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pedunculare,Sodiro,ACCEPTED,2872915,;,1,3,26798.66099,14,23,8218,6.891458637
15564-2,Threat,Anthurium pellucidopunctatum Sodiro,2872580,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pellucidopunctatum,Sodiro,ACCEPTED,2872580,;,1,1,0,1,1,8218,6.891458637
15565-2,Threat,Anthurium peltigerum Sodiro,2872287,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium peltigerum,Sodiro,ACCEPTED,2872287,;,2,3,49204.30458,15,18,34199.32306,5.554532571
15566-2,NonThreat,Anthurium pendulifolium N.E.Br.,2873384,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pendulifolium,N.E.Br.,ACCEPTED,2873384,;,3,8,516827.3301,54,81,31521.7584,4.710597283
15573-2,NonThreat,Anthurium petrophilum K.Krause,2873291,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium petrophilum,K.Krause,ACCEPTED,2873291,;,1,6,208781.8248,37,70,130424,7.910690873
