"accepted","full_name","base_url","POWO_ID","family"
"TRUE","Justicia lazarus S.Moore","/taxon/urn:lsid:ipni.org:names:","50989-1","Acanthaceae"
"TRUE","Justicia leikipiensis S.Moore","/taxon/urn:lsid:ipni.org:names:","50990-1","Acanthaceae"
"TRUE","Justicia lenticellata Champl.","/taxon/urn:lsid:ipni.org:names:","77126076-1","Acanthaceae"
"TRUE","Justicia leonardii Wassh.","/taxon/urn:lsid:ipni.org:names:","289217-2","Acanthaceae"
"TRUE","Justicia lepida (Nees) Wassh.","/taxon/urn:lsid:ipni.org:names:","132962-2","Acanthaceae"
"TRUE","Justicia leptochlamys Leonard","/taxon/urn:lsid:ipni.org:names:","132963-2","Acanthaceae"
"TRUE","Justicia leptophylla Leonard","/taxon/urn:lsid:ipni.org:names:","132964-2","Acanthaceae"
"TRUE","Justicia leptostachya Hemsl.","/taxon/urn:lsid:ipni.org:names:","50999-1","Acanthaceae"
"TRUE","Justicia leucerythra Leonard","/taxon/urn:lsid:ipni.org:names:","132965-2","Acanthaceae"
"TRUE","Justicia leucodermis Schinz","/taxon/urn:lsid:ipni.org:names:","51007-1","Acanthaceae"
"TRUE","Justicia leucoesthes Benoist","/taxon/urn:lsid:ipni.org:names:","51008-1","Acanthaceae"
"TRUE","Justicia leucostachya (Bremek.) V.A.W.Graham","/taxon/urn:lsid:ipni.org:names:","945736-1","Acanthaceae"
"TRUE","Justicia leucothamna (Standl.) T.F.Daniel, Carnevali & Tapia","/taxon/urn:lsid:ipni.org:names:","60442569-2","Acanthaceae"
"TRUE","Justicia leucoxiphus Vollesen, Cheek & Ghogue","/taxon/urn:lsid:ipni.org:names:","60435875-2","Acanthaceae"
"TRUE","Justicia lianshanica (H.S.Lo) H.S.Lo","/taxon/urn:lsid:ipni.org:names:","995111-1","Acanthaceae"
"TRUE","Justicia lilloana Ariza","/taxon/urn:lsid:ipni.org:names:","132966-2","Acanthaceae"
"TRUE","Justicia lilloi (J.L.Lotti) C.Ezcurra","/taxon/urn:lsid:ipni.org:names:","988687-1","Acanthaceae"
"TRUE","Justicia linaria T.Anderson","/taxon/urn:lsid:ipni.org:names:","51015-1","Acanthaceae"
"TRUE","Justicia linearis B.L.Rob. & Greenm.","/taxon/urn:lsid:ipni.org:names:","132968-2","Acanthaceae"
"TRUE","Justicia linearispica C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","51025-1","Acanthaceae"
"TRUE","Justicia lineolata Ruiz & Pav.","/taxon/urn:lsid:ipni.org:names:","51028-1","Acanthaceae"
"TRUE","Justicia linifolia (Lindau) V.A.W.Graham","/taxon/urn:lsid:ipni.org:names:","945770-1","Acanthaceae"
"TRUE","Justicia lithospermoides Lindau","/taxon/urn:lsid:ipni.org:names:","51035-1","Acanthaceae"
"TRUE","Justicia littoralis J.R.I.Wood","/taxon/urn:lsid:ipni.org:names:","77098508-1","Acanthaceae"
"TRUE","Justicia lobata Benoist","/taxon/urn:lsid:ipni.org:names:","51037-1","Acanthaceae"
"TRUE","Justicia loheri C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","51040-1","Acanthaceae"
"TRUE","Justicia lolioides S.Moore","/taxon/urn:lsid:ipni.org:names:","51041-1","Acanthaceae"
"TRUE","Justicia longiacuminata Rusby","/taxon/urn:lsid:ipni.org:names:","51045-1","Acanthaceae"
"TRUE","Justicia longiflora Vis.","/taxon/urn:lsid:ipni.org:names:","51047-1","Acanthaceae"
"TRUE","Justicia longii Hilsenb.","/taxon/urn:lsid:ipni.org:names:","961636-1","Acanthaceae"
"TRUE","Justicia longula Benoist","/taxon/urn:lsid:ipni.org:names:","51056-1","Acanthaceae"
"TRUE","Justicia lorata Ensermu","/taxon/urn:lsid:ipni.org:names:","939044-1","Acanthaceae"
"TRUE","Justicia loretensis Lindau","/taxon/urn:lsid:ipni.org:names:","132972-2","Acanthaceae"
"TRUE","Justicia lovoiensis Champl.","/taxon/urn:lsid:ipni.org:names:","77126080-1","Acanthaceae"
"TRUE","Justicia loxensis Wassh.","/taxon/urn:lsid:ipni.org:names:","77134747-1","Acanthaceae"
"TRUE","Justicia lucindae T.F.Daniel & V.W.Steinm.","/taxon/urn:lsid:ipni.org:names:","77093136-1","Acanthaceae"
"TRUE","Justicia lugoi Wassh.","/taxon/urn:lsid:ipni.org:names:","77134750-1","Acanthaceae"
"TRUE","Justicia lukei Vollesen","/taxon/urn:lsid:ipni.org:names:","77109763-1","Acanthaceae"
"TRUE","Justicia lundellii Leonard","/taxon/urn:lsid:ipni.org:names:","132976-2","Acanthaceae"
"TRUE","Justicia luschnathii Lindau","/taxon/urn:lsid:ipni.org:names:","289215-2","Acanthaceae"
"TRUE","Justicia luzmariae T.F.Daniel, Carnevali & Tapia","/taxon/urn:lsid:ipni.org:names:","60442536-2","Acanthaceae"
"TRUE","Justicia lythroides (Nees) V.A.W.Graham","/taxon/urn:lsid:ipni.org:names:","945740-1","Acanthaceae"
"TRUE","Justicia macarenensis Leonard","/taxon/urn:lsid:ipni.org:names:","132978-2","Acanthaceae"
"TRUE","Justicia macrantha Benth.","/taxon/urn:lsid:ipni.org:names:","320656-2","Acanthaceae"
"TRUE","Justicia madagascariensis Lindau","/taxon/urn:lsid:ipni.org:names:","51088-1","Acanthaceae"
"TRUE","Justicia madrensis T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","301708-2","Acanthaceae"
"TRUE","Justicia magdalenensis J.R.I.Wood","/taxon/urn:lsid:ipni.org:names:","77098509-1","Acanthaceae"
"TRUE","Justicia maguirei Wassh.","/taxon/urn:lsid:ipni.org:names:","300116-2","Acanthaceae"
"TRUE","Justicia maingayi C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","51093-1","Acanthaceae"
"TRUE","Justicia malacophylla Leonard","/taxon/urn:lsid:ipni.org:names:","132982-2","Acanthaceae"
"TRUE","Justicia mandonii (Lindau) Wassh. & C.Ezcurra","/taxon/urn:lsid:ipni.org:names:","996327-1","Acanthaceae"
"TRUE","Justicia manserichensis Wassh.","/taxon/urn:lsid:ipni.org:names:","314067-2","Acanthaceae"
"TRUE","Justicia mariae Hedrén","/taxon/urn:lsid:ipni.org:names:","935026-1","Acanthaceae"
"TRUE","Justicia marojejiensis Benoist","/taxon/urn:lsid:ipni.org:names:","51102-1","Acanthaceae"
"TRUE","Justicia martiana (Nees) Lindau","/taxon/urn:lsid:ipni.org:names:","132983-2","Acanthaceae"
"TRUE","Justicia martinsoniana R.A.Howard","/taxon/urn:lsid:ipni.org:names:","132984-2","Acanthaceae"
"TRUE","Justicia masiaca T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","302847-2","Acanthaceae"
"TRUE","Justicia matammensis (Schweinf.) Oliv.","/taxon/urn:lsid:ipni.org:names:","51110-1","Acanthaceae"
"TRUE","Justicia matogrossensis Wassh.","/taxon/urn:lsid:ipni.org:names:","304973-2","Acanthaceae"
"TRUE","Justicia maxima (Lindau) S.Moore","/taxon/urn:lsid:ipni.org:names:","51115-1","Acanthaceae"
"TRUE","Justicia maya T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","77089456-1","Acanthaceae"
"TRUE","Justicia mbalaensis Vollesen","/taxon/urn:lsid:ipni.org:names:","77147162-1","Acanthaceae"
"TRUE","Justicia mcdowellii Wassh.","/taxon/urn:lsid:ipni.org:names:","326817-2","Acanthaceae"
"TRUE","Justicia mckenleyi Proctor","/taxon/urn:lsid:ipni.org:names:","900146-1","Acanthaceae"
"TRUE","Justicia mediocris Benoist","/taxon/urn:lsid:ipni.org:names:","51117-1","Acanthaceae"
"TRUE","Justicia medrani Henrickson & Hiriart","/taxon/urn:lsid:ipni.org:names:","279133-2","Acanthaceae"
"TRUE","Justicia megalantha Wassh. & J.R.I.Wood","/taxon/urn:lsid:ipni.org:names:","60426711-2","Acanthaceae"
"TRUE","Justicia mendax (Lindau) Wassh.","/taxon/urn:lsid:ipni.org:names:","974490-1","Acanthaceae"
"TRUE","Justicia mendoncae Benoist","/taxon/urn:lsid:ipni.org:names:","51123-1","Acanthaceae"
"TRUE","Justicia mesetarum Wassh. & J.R.I.Wood","/taxon/urn:lsid:ipni.org:names:","60426708-2","Acanthaceae"
"TRUE","Justicia metallica Lindau","/taxon/urn:lsid:ipni.org:names:","51124-1","Acanthaceae"
"TRUE","Justicia metallicorum S.Moore","/taxon/urn:lsid:ipni.org:names:","132985-2","Acanthaceae"
"TRUE","Justicia metallorum P.A.Duvign.","/taxon/urn:lsid:ipni.org:names:","51126-1","Acanthaceae"
"TRUE","Justicia meyeniana (Nees) Lindau","/taxon/urn:lsid:ipni.org:names:","132987-2","Acanthaceae"
"TRUE","Justicia microcarpa Ridl.","/taxon/urn:lsid:ipni.org:names:","51133-1","Acanthaceae"
"TRUE","Justicia microthyrsa Vollesen","/taxon/urn:lsid:ipni.org:names:","77109729-1","Acanthaceae"
"TRUE","Justicia migeodii (S.Moore) V.A.W.Graham","/taxon/urn:lsid:ipni.org:names:","945732-1","Acanthaceae"
"TRUE","Justicia miguelii V.A.W.Graham","/taxon/urn:lsid:ipni.org:names:","941063-1","Acanthaceae"
"TRUE","Justicia minensis Profice","/taxon/urn:lsid:ipni.org:names:","60456562-2","Acanthaceae"
"TRUE","Justicia minima A.Meeuse","/taxon/urn:lsid:ipni.org:names:","51139-1","Acanthaceae"
"TRUE","Justicia minutiflora Benoist","/taxon/urn:lsid:ipni.org:names:","51142-1","Acanthaceae"
"TRUE","Justicia minutifolia Chiov.","/taxon/urn:lsid:ipni.org:names:","51143-1","Acanthaceae"
"TRUE","Justicia mirabiloides Lam.","/taxon/urn:lsid:ipni.org:names:","51144-1","Acanthaceae"
"TRUE","Justicia mirandae T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","303158-2","Acanthaceae"
"TRUE","Justicia mkungweensis Vollesen","/taxon/urn:lsid:ipni.org:names:","77109765-1","Acanthaceae"
"TRUE","Justicia modesta (Bremek.) V.A.W.Graham","/taxon/urn:lsid:ipni.org:names:","945731-1","Acanthaceae"
"TRUE","Justicia mogandjoensis De Wild.","/taxon/urn:lsid:ipni.org:names:","51147-1","Acanthaceae"
"TRUE","Justicia mollugo C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","51152-1","Acanthaceae"
"TRUE","Justicia monachinoi Wassh.","/taxon/urn:lsid:ipni.org:names:","306810-2","Acanthaceae"
"TRUE","Justicia monopleurantha (Lindau) Wassh.","/taxon/urn:lsid:ipni.org:names:","974491-1","Acanthaceae"
"TRUE","Justicia monticola (Nees) Profice","/taxon/urn:lsid:ipni.org:names:","60456565-2","Acanthaceae"
"TRUE","Justicia montis-salinarum A.Meeuse","/taxon/urn:lsid:ipni.org:names:","51159-1","Acanthaceae"
"TRUE","Justicia moretiana Burm.f.","/taxon/urn:lsid:ipni.org:names:","51160-1","Acanthaceae"
"TRUE","Justicia moritziana Wassh.","/taxon/urn:lsid:ipni.org:names:","961758-1","Acanthaceae"
"TRUE","Justicia morona-santiagoensis Wassh.","/taxon/urn:lsid:ipni.org:names:","77134767-1","Acanthaceae"
"TRUE","Justicia mossambicensis Lindau","/taxon/urn:lsid:ipni.org:names:","51163-1","Acanthaceae"
"TRUE","Justicia multibracteata Benoist","/taxon/urn:lsid:ipni.org:names:","51167-1","Acanthaceae"
"TRUE","Justicia multicaulis Donn.Sm.","/taxon/urn:lsid:ipni.org:names:","132995-2","Acanthaceae"
"TRUE","Justicia multinodis Benoist","/taxon/urn:lsid:ipni.org:names:","51170-1","Acanthaceae"
"TRUE","Justicia myuros Benoist","/taxon/urn:lsid:ipni.org:names:","51176-1","Acanthaceae"
"TRUE","Justicia namatophila Leonard","/taxon/urn:lsid:ipni.org:names:","132997-2","Acanthaceae"
"TRUE","Justicia namibensis J.C.Manning & Goldblatt","/taxon/urn:lsid:ipni.org:names:","77148890-1","Acanthaceae"
"TRUE","Justicia nana (Nees) Lindau","/taxon/urn:lsid:ipni.org:names:","132998-2","Acanthaceae"
"TRUE","Justicia nanofrutex Champl.","/taxon/urn:lsid:ipni.org:names:","77126075-1","Acanthaceae"
"TRUE","Justicia natalensis (Nees) T.Anderson","/taxon/urn:lsid:ipni.org:names:","51183-1","Acanthaceae"
"TRUE","Justicia neesiana (Nees) Wall. ex T.Anderson","/taxon/urn:lsid:ipni.org:names:","51186-1","Acanthaceae"
"TRUE","Justicia nelsonii (Greenm.) T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","20006471-1","Acanthaceae"
"TRUE","Justicia nematocalix Lindau","/taxon/urn:lsid:ipni.org:names:","132999-2","Acanthaceae"
"TRUE","Justicia nemorosa Sw.","/taxon/urn:lsid:ipni.org:names:","133001-2","Acanthaceae"
"TRUE","Justicia neomontana Bennet & Sum.Chandra","/taxon/urn:lsid:ipni.org:names:","907481-1","Acanthaceae"
"TRUE","Justicia nepalensis V.A.W.Graham","/taxon/urn:lsid:ipni.org:names:","941057-1","Acanthaceae"
"TRUE","Justicia nepeta S.Moore","/taxon/urn:lsid:ipni.org:names:","51196-1","Acanthaceae"
"TRUE","Justicia nervata (Lindau) Profice","/taxon/urn:lsid:ipni.org:names:","1162573-2","Acanthaceae"
"TRUE","Justicia neurantha Collett & Hemsl.","/taxon/urn:lsid:ipni.org:names:","51199-1","Acanthaceae"
"TRUE","Justicia neurochlamys Leonard","/taxon/urn:lsid:ipni.org:names:","133002-2","Acanthaceae"
"TRUE","Justicia nevlingii Wassh. & T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","982507-1","Acanthaceae"
"TRUE","Justicia niassensis Vollesen","/taxon/urn:lsid:ipni.org:names:","77147163-1","Acanthaceae"
"TRUE","Justicia nicaraguensis Durkee","/taxon/urn:lsid:ipni.org:names:","319379-2","Acanthaceae"
"TRUE","Justicia nigerica S.Moore","/taxon/urn:lsid:ipni.org:names:","51202-1","Acanthaceae"
"TRUE","Justicia niokolo-kobae Berhaut","/taxon/urn:lsid:ipni.org:names:","51205-1","Acanthaceae"
"TRUE","Justicia nkandlaensis (Immelman) J.C.Manning & Goldblatt","/taxon/urn:lsid:ipni.org:names:","77132034-1","Acanthaceae"
"TRUE","Justicia nodicaulis (Nees) Leonard","/taxon/urn:lsid:ipni.org:names:","133004-2","Acanthaceae"
"TRUE","Justicia novogaliciana T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","319157-2","Acanthaceae"
"TRUE","Justicia novogranatensis Leonard","/taxon/urn:lsid:ipni.org:names:","133005-2","Acanthaceae"
"TRUE","Justicia nummulus Benoist","/taxon/urn:lsid:ipni.org:names:","51218-1","Acanthaceae"
"TRUE","Justicia nuriana Wassh.","/taxon/urn:lsid:ipni.org:names:","303168-2","Acanthaceae"
"TRUE","Justicia nuttii C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","51220-1","Acanthaceae"
"TRUE","Justicia nyassana Lindau","/taxon/urn:lsid:ipni.org:names:","51222-1","Acanthaceae"
"TRUE","Justicia oaxacana (Greenm.) T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","1038642-2","Acanthaceae"
"TRUE","Justicia obcordata Benoist","/taxon/urn:lsid:ipni.org:names:","51223-1","Acanthaceae"
"TRUE","Justicia oblongifolia (Lindau) M.E.Steiner","/taxon/urn:lsid:ipni.org:names:","947244-1","Acanthaceae"
"TRUE","Justicia obovata Wassh. & J.R.I.Wood","/taxon/urn:lsid:ipni.org:names:","60426725-2","Acanthaceae"
"TRUE","Justicia obtusicapsula Hedrén","/taxon/urn:lsid:ipni.org:names:","935028-1","Acanthaceae"
"TRUE","Justicia ochroleuca Blume","/taxon/urn:lsid:ipni.org:names:","51233-1","Acanthaceae"
"TRUE","Justicia odora (Forssk.) Lam.","/taxon/urn:lsid:ipni.org:names:","51237-1","Acanthaceae"
"TRUE","Justicia oellgaardii Wassh.","/taxon/urn:lsid:ipni.org:names:","77134763-1","Acanthaceae"
"TRUE","Justicia oldemanii Wassh.","/taxon/urn:lsid:ipni.org:names:","326816-2","Acanthaceae"
"TRUE","Justicia oncodes (Lindau) Wassh. & C.Ezcurra","/taxon/urn:lsid:ipni.org:names:","996329-1","Acanthaceae"
"TRUE","Justicia onilahensis Benoist","/taxon/urn:lsid:ipni.org:names:","51244-1","Acanthaceae"
"TRUE","Justicia oranensis N.De Marco & Ter.Ruiz","/taxon/urn:lsid:ipni.org:names:","928439-1","Acanthaceae"
"TRUE","Justicia orbicularis (Lindau) V.A.W.Graham","/taxon/urn:lsid:ipni.org:names:","945730-1","Acanthaceae"
"TRUE","Justicia orchioides L.f.","/taxon/urn:lsid:ipni.org:names:","51250-1","Acanthaceae"
"TRUE","Justicia oreadum S.Moore","/taxon/urn:lsid:ipni.org:names:","133009-2","Acanthaceae"
"TRUE","Justicia oreophila C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","51253-1","Acanthaceae"
"TRUE","Justicia oreopola Leonard","/taxon/urn:lsid:ipni.org:names:","133010-2","Acanthaceae"
"TRUE","Justicia ornatopila Ensermu","/taxon/urn:lsid:ipni.org:names:","939043-1","Acanthaceae"
"TRUE","Justicia ornithopoda Benoist","/taxon/urn:lsid:ipni.org:names:","51259-1","Acanthaceae"
"TRUE","Justicia orosiensis Durkee","/taxon/urn:lsid:ipni.org:names:","279136-2","Acanthaceae"
"TRUE","Justicia otophora C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","51260-1","Acanthaceae"
"TRUE","Justicia ovalis Ridl.","/taxon/urn:lsid:ipni.org:names:","51262-1","Acanthaceae"
"TRUE","Justicia oxypages Leonard","/taxon/urn:lsid:ipni.org:names:","133014-2","Acanthaceae"
"TRUE","Justicia pacifica (Oerst.) Hemsl.","/taxon/urn:lsid:ipni.org:names:","51269-1","Acanthaceae"
"TRUE","Justicia palaciosii Wassh.","/taxon/urn:lsid:ipni.org:names:","77134755-1","Acanthaceae"
"TRUE","Justicia pallida J.B.Imlay","/taxon/urn:lsid:ipni.org:names:","51271-1","Acanthaceae"
"TRUE","Justicia palmeri Rose","/taxon/urn:lsid:ipni.org:names:","133015-2","Acanthaceae"
"TRUE","Justicia pampolystachys Leonard","/taxon/urn:lsid:ipni.org:names:","133016-2","Acanthaceae"
"TRUE","Justicia panamense Durkee","/taxon/urn:lsid:ipni.org:names:","51276-1","Acanthaceae"
"TRUE","Justicia panarensis Wassh.","/taxon/urn:lsid:ipni.org:names:","303961-2","Acanthaceae"
"TRUE","Justicia panduriformis Benoist","/taxon/urn:lsid:ipni.org:names:","51277-1","Acanthaceae"
"TRUE","Justicia pannieri Leonard","/taxon/urn:lsid:ipni.org:names:","133020-2","Acanthaceae"
"TRUE","Justicia parabolica (Nees) Profice","/taxon/urn:lsid:ipni.org:names:","60456566-2","Acanthaceae"
"TRUE","Justicia paracambi Braz","/taxon/urn:lsid:ipni.org:names:","77151635-1","Acanthaceae"
"TRUE","Justicia parahyba P.L.R.Moraes","/taxon/urn:lsid:ipni.org:names:","60453452-2","Acanthaceae"
"TRUE","Justicia parguazensis Wassh.","/taxon/urn:lsid:ipni.org:names:","961757-1","Acanthaceae"
"TRUE","Justicia parimensis Wassh.","/taxon/urn:lsid:ipni.org:names:","300118-2","Acanthaceae"
"TRUE","Justicia paruana Wassh.","/taxon/urn:lsid:ipni.org:names:","301649-2","Acanthaceae"
"TRUE","Justicia parvibracteata Leonard","/taxon/urn:lsid:ipni.org:names:","133023-2","Acanthaceae"
"TRUE","Justicia paspaloides Benoist","/taxon/urn:lsid:ipni.org:names:","51297-1","Acanthaceae"
"TRUE","Justicia pastazana Wassh.","/taxon/urn:lsid:ipni.org:names:","77134745-1","Acanthaceae"
"TRUE","Justicia patentiflora Hemsl.","/taxon/urn:lsid:ipni.org:names:","51299-1","Acanthaceae"
"TRUE","Justicia pathanamthittiensis Remadevi & Binoj Kumar","/taxon/urn:lsid:ipni.org:names:","77107801-1","Acanthaceae"
"TRUE","Justicia paucifolia T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","315776-2","Acanthaceae"
"TRUE","Justicia paucinervis Benoist","/taxon/urn:lsid:ipni.org:names:","51306-1","Acanthaceae"
"TRUE","Justicia pedemontana Champl.","/taxon/urn:lsid:ipni.org:names:","77126073-1","Acanthaceae"
"TRUE","Justicia pedestris Benoist","/taxon/urn:lsid:ipni.org:names:","51315-1","Acanthaceae"
"TRUE","Justicia pedicellata D.N.Gibson","/taxon/urn:lsid:ipni.org:names:","133032-2","Acanthaceae"
"TRUE","Justicia pedropalensis J.R.I.Wood","/taxon/urn:lsid:ipni.org:names:","934495-1","Acanthaceae"
"TRUE","Justicia pelianthia Leonard","/taxon/urn:lsid:ipni.org:names:","133033-2","Acanthaceae"
"TRUE","Justicia peninsularis Gómez-Laur. & Hammel","/taxon/urn:lsid:ipni.org:names:","300511-2","Acanthaceae"
"TRUE","Justicia peratanthoides Urb. & Ekman","/taxon/urn:lsid:ipni.org:names:","133035-2","Acanthaceae"
"TRUE","Justicia periplocifolia Jacq.","/taxon/urn:lsid:ipni.org:names:","51324-1","Acanthaceae"
"TRUE","Justicia petiolaris E.Mey.","/taxon/urn:lsid:ipni.org:names:","51328-1","Acanthaceae"
"TRUE","Justicia petraea Leonard","/taxon/urn:lsid:ipni.org:names:","133039-2","Acanthaceae"
"TRUE","Justicia petterssonii (Hedrén) Vollesen","/taxon/urn:lsid:ipni.org:names:","77109769-1","Acanthaceae"
"TRUE","Justicia pharmacodes Leonard","/taxon/urn:lsid:ipni.org:names:","133040-2","Acanthaceae"
"TRUE","Justicia phillipsiae Rendle","/taxon/urn:lsid:ipni.org:names:","51333-1","Acanthaceae"
"TRUE","Justicia phlebodes Leonard & Gentry","/taxon/urn:lsid:ipni.org:names:","133041-2","Acanthaceae"
"TRUE","Justicia phlebophylla Leonard","/taxon/urn:lsid:ipni.org:names:","133042-2","Acanthaceae"
"TRUE","Justicia phlomoides Mildbr.","/taxon/urn:lsid:ipni.org:names:","51336-1","Acanthaceae"
"TRUE","Justicia phyllocalyx (Lindau) Wassh. & C.Ezcurra","/taxon/urn:lsid:ipni.org:names:","996328-1","Acanthaceae"
"TRUE","Justicia phyllostachys C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","51337-1","Acanthaceae"
"TRUE","Justicia physogaster Lindau","/taxon/urn:lsid:ipni.org:names:","133043-2","Acanthaceae"
"TRUE","Justicia phytolaccoides Leonard","/taxon/urn:lsid:ipni.org:names:","133044-2","Acanthaceae"
"TRUE","Justicia piauhiensis (Nees) V.A.W.Graham","/taxon/urn:lsid:ipni.org:names:","945738-1","Acanthaceae"
"TRUE","Justicia pilosa (Nees) Lindau","/taxon/urn:lsid:ipni.org:names:","133046-2","Acanthaceae"
"TRUE","Justicia pilosella (Nees) Hilsenb.","/taxon/urn:lsid:ipni.org:names:","962380-1","Acanthaceae"
"TRUE","Justicia pilosocordata C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","51345-1","Acanthaceae"
"TRUE","Justicia pilosula Benoist","/taxon/urn:lsid:ipni.org:names:","51346-1","Acanthaceae"
"TRUE","Justicia pilzii T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","60440224-2","Acanthaceae"
"TRUE","Justicia pinensis S.Moore","/taxon/urn:lsid:ipni.org:names:","51347-1","Acanthaceae"
"TRUE","Justicia pinguior C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","51348-1","Acanthaceae"
"TRUE","Justicia pittieri Lindau","/taxon/urn:lsid:ipni.org:names:","51349-1","Acanthaceae"
"TRUE","Justicia platysepala (S.Moore) P.G.Mey.","/taxon/urn:lsid:ipni.org:names:","51352-1","Acanthaceae"
"TRUE","Justicia plebeia Benoist","/taxon/urn:lsid:ipni.org:names:","51353-1","Acanthaceae"
"TRUE","Justicia plowmanii Wassh.","/taxon/urn:lsid:ipni.org:names:","77134746-1","Acanthaceae"
"TRUE","Justicia plumbaginifolia J.Jacq.","/taxon/urn:lsid:ipni.org:names:","51360-1","Acanthaceae"
"TRUE","Justicia pluriformis Wassh. & J.R.I.Wood","/taxon/urn:lsid:ipni.org:names:","60426705-2","Acanthaceae"
"TRUE","Justicia poeppigiana (Nees) Lindau","/taxon/urn:lsid:ipni.org:names:","133051-2","Acanthaceae"
"TRUE","Justicia poggei Lindau","/taxon/urn:lsid:ipni.org:names:","51362-1","Acanthaceae"
"TRUE","Justicia pohliana Profice","/taxon/urn:lsid:ipni.org:names:","60456568-2","Acanthaceae"
"TRUE","Justicia poilanei Benoist","/taxon/urn:lsid:ipni.org:names:","51363-1","Acanthaceae"
"TRUE","Justicia polita (Nees) Profice","/taxon/urn:lsid:ipni.org:names:","1148098-2","Acanthaceae"
"TRUE","Justicia polyantha Benoist","/taxon/urn:lsid:ipni.org:names:","51365-1","Acanthaceae"
"TRUE","Justicia polygonoides Kunth","/taxon/urn:lsid:ipni.org:names:","51367-1","Acanthaceae"
"TRUE","Justicia polyneura J.B.Imlay","/taxon/urn:lsid:ipni.org:names:","51370-1","Acanthaceae"
"TRUE","Justicia polystachya Lam.","/taxon/urn:lsid:ipni.org:names:","51374-1","Acanthaceae"
"TRUE","Justicia porphyrocoma Leonard","/taxon/urn:lsid:ipni.org:names:","133055-2","Acanthaceae"
"TRUE","Justicia potamogeton Lindau","/taxon/urn:lsid:ipni.org:names:","133056-2","Acanthaceae"
"TRUE","Justicia potamophila Lindau","/taxon/urn:lsid:ipni.org:names:","51377-1","Acanthaceae"
"TRUE","Justicia potarensis (Bremek.) Wassh.","/taxon/urn:lsid:ipni.org:names:","987263-1","Acanthaceae"
"TRUE","Justicia pozuzoensis Wassh.","/taxon/urn:lsid:ipni.org:names:","974492-1","Acanthaceae"
"TRUE","Justicia prachuapensis Rueangs. & Chantar.","/taxon/urn:lsid:ipni.org:names:","77138679-1","Acanthaceae"
"TRUE","Justicia preussii (Lindau) C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","51380-1","Acanthaceae"
"TRUE","Justicia prevostiae Wassh.","/taxon/urn:lsid:ipni.org:names:","326818-2","Acanthaceae"
"TRUE","Justicia prietori Wassh.","/taxon/urn:lsid:ipni.org:names:","77134744-1","Acanthaceae"
"TRUE","Justicia pringlei B.L.Rob.","/taxon/urn:lsid:ipni.org:names:","133057-2","Acanthaceae"
"TRUE","Justicia prominens Benoist","/taxon/urn:lsid:ipni.org:names:","51390-1","Acanthaceae"
"TRUE","Justicia protracta T.Anderson","/taxon/urn:lsid:ipni.org:names:","51394-1","Acanthaceae"
"TRUE","Justicia pseudoamazonica Lindau","/taxon/urn:lsid:ipni.org:names:","133059-2","Acanthaceae"
"TRUE","Justicia pseudohypoestes Benoist","/taxon/urn:lsid:ipni.org:names:","51399-1","Acanthaceae"
"TRUE","Justicia pseudorungia Lindau","/taxon/urn:lsid:ipni.org:names:","51402-1","Acanthaceae"
"TRUE","Justicia pseudospicata H.S.Lo & D.Fang","/taxon/urn:lsid:ipni.org:names:","995107-1","Acanthaceae"
"TRUE","Justicia pseudotenella Champl.","/taxon/urn:lsid:ipni.org:names:","77126081-1","Acanthaceae"
"TRUE","Justicia puberula Immelman","/taxon/urn:lsid:ipni.org:names:","987553-1","Acanthaceae"
"TRUE","Justicia pubiflora C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","51410-1","Acanthaceae"
"TRUE","Justicia pubigera (Nees) Wall. ex C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","51411-1","Acanthaceae"
"TRUE","Justicia pulgarensis (Elmer) C.M.Gao & Y.F.Deng","/taxon/urn:lsid:ipni.org:names:","77106759-1","Acanthaceae"
"TRUE","Justicia purpusii (Brandegee) D.N.Gibson","/taxon/urn:lsid:ipni.org:names:","133062-2","Acanthaceae"
"TRUE","Justicia pycnophylla Lindau","/taxon/urn:lsid:ipni.org:names:","133063-2","Acanthaceae"
